"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","params/layer1.bias","params/layer1.weight","params/out_layer.bias","params/out_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll"
"wine-quality-red-marglik-3b01","failed","-","","marglik, wine-quality-red","2024-11-10T00:44:02.000Z","63","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","3.1078341007232666","6.109367847442627","4488593.5","0.39641785621643066","0.22921624007611527","0.1153137963109332","3.289271242245419e-11","1.939102523166108","","","","","","","","0.5294162787753792","0.00001","2.0713827523377315","0.35577514489085477","0.4828288169354096",""
"wine-quality-red-map-901a","finished","-","","map, wine-quality-red","2024-11-10T00:35:24.000Z","512","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0624757072390687","-1.0614020870607486","-1.0592696499058996","-1.0609973573581866","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-cfc8","finished","-","","marglik, wine-quality-red","2024-11-10T00:34:10.000Z","67","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","28.574331283569336","12.288755416870115","33583.2421875","0.11467128247022627","0.022273964638548308","0.05224371499753023","9.981822798617755e-11","6.365121119251853","","-1.1686590349672676","-1.1027404810271064","-1.601711024326476","-1.1197679734214752","-1.097284374812464","0.7806907029085901","0.9606368978510904","0.00001","1.6104407193112122","0.8015266196543577","0.3287887819036647",""
"wine-quality-red-map-48b4","finished","-","","map, wine-quality-red","2024-11-10T00:24:52.000Z","551","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0661218392876328","-1.0666325171679716","-1.0651971345874125","-1.0658590442914726","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-34f6","finished","-","","marglik, wine-quality-red","2024-11-10T00:23:25.000Z","81","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","1.8151036500930784","4.095921516418457","7.646026611328125","0.2741098701953888","0.40272943099974834","0.1732639124983143","0.07065426086296275","2.640169065671963","","-3.508514798364356","-1.1176873470157815","-1.501771269702619","-1.0913175385616898","-1.1376047336115112","0.8712243210675453","0.3973708654017624","0.00001","1.4750233021702628","0.2234984770724681","0.4875457614637628",""
"wine-quality-red-map-fef3","finished","-","","map, wine-quality-red","2024-11-10T00:14:48.000Z","511","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0620945410445617","-1.0616499281917473","-1.059961196162106","-1.0612699887134602","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-ed1c","finished","-","","marglik, wine-quality-red","2024-11-10T00:13:16.000Z","86","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","4.652227401733398","4.580007553100586","3.4168460369110107","0.1122153252363205","0.150517631262313","0.15026066168213484","0.02038986847541303","6.347037629837523","","-1.1686590349672676","-1.1063510870194304","-1.4927620106078237","-1.1198681420224743","-1.102081740062944","0.7806907029085901","0.8042375494111279","0.00001","1.4599582162163218","0.6357582670978593","0.2439987919958872",""
"wine-quality-red-map-875f","finished","-","","map, wine-quality-red","2024-11-10T00:03:59.000Z","552","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","100","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0661682059417743","-1.066690611384158","-1.0655931956425768","-1.065900036924208","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-cd1d","failed","-","","marglik, wine-quality-red","2024-11-10T00:03:49.000Z","4","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","99","","","","","0.14803780201766734","0.10146718607480631","0.006588710639916035","0.14458516167887656","","","","","","","","0.9352512112541856","0.009990339589431033","","0.9087319915242292","0.5177914198169805",""
"wine-quality-red-map-162d","failed","-","","map, wine-quality-red","2024-11-10T00:02:48.000Z","56","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","","5000","5001","50","","","Adam","1","0","11","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-0b9e","failed","-","","marglik, wine-quality-red","2024-11-10T00:02:39.000Z","4","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","99","","","","","0.1961021168289684","0.12414432445547575","0.035531755422610146","0.2301665044809735","","","","","","","","0.9709794010573138","0.009990339589431033","","0.93632492394515","0.4123471268071229",""
"wine-quality-red-map-9a83","failed","-","","map, wine-quality-red","2024-11-10T00:01:35.000Z","58","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","","5000","5001","50","","","Adam","1","0","11","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-d533","finished","-","","marglik, wine-quality-red","2024-11-10T00:00:29.000Z","60","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","3.2152862548828125","7.235616683959961","29372.52734375","0.454992800951004","0.28108039064219975","0.12167743000775462","2.8479129757365634e-7","2.073853650505051","","-4.788962548787078","-1.0634426079101225","-1.6083249813185323","-1.1308733773529864","-1.5970956805183156","0.9201922708451452","0.533103139221122","0.00001","2.5863857578022516","0.3207015614290343","0.4744453260275981",""
"wine-quality-red-map-1d33","finished","-","","map, wine-quality-red","2024-11-09T23:51:58.000Z","505","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0617839333304917","-1.0611432201868711","-1.059180299751363","-1.0605806197221717","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-cc64","finished","-","","marglik, wine-quality-red","2024-11-09T23:50:48.000Z","64","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","193.83778381347656","1217.6983642578125","6170.70068359375","0.07583460956811905","0.0010912219156626866","0.00009872575725822766","5.082638754520877e-7","3.018976831619136","","-1.04420858071359","-1.042374360617134","-1.126586458180908","-1.0417265545053265","-1.0426385830265827","0.7749418895287834","1.165041473420333","0.00001","1.2468899244684142","1.1305755378211082","0.5885519255202054",""
"wine-quality-red-map-a1a4","finished","-","","map, wine-quality-red","2024-11-09T23:41:23.000Z","559","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0662813997421303","-1.0669779578626548","-1.0655822220920084","-1.0659994251322888","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-84d5","finished","-","","marglik, wine-quality-red","2024-11-09T23:40:17.000Z","60","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","2.5905117988586426","5.428335189819336","129.6561279296875","0.3808700740337372","0.32022221396925504","0.15129965231681147","0.006883428719995285","2.304735693631675","","-3.508514798364356","-1.1263573399783628","-1.6159180887850344","-1.1056126351304592","-1.1483206814397795","0.8712243210675453","0.422592689611988","0.00001","2.238288117835118","0.2202726324410727","0.4716389479402255",""
"wine-quality-red-map-3e4a","finished","-","","map, wine-quality-red","2024-11-09T23:31:35.000Z","516","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0624757072390687","-1.0614020870607486","-1.0592696499058996","-1.0609973573581866","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-d3f0","finished","-","","marglik, wine-quality-red","2024-11-09T23:30:21.000Z","67","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","11.231661796569824","10.255709648132324","5254.4599609375","0.1294172704219818","0.07010330378444343","0.07272613517055597","5.514280578305017e-9","6.411634262509027","","-1.1686590349672676","-1.1014236397479498","-1.6176707489219204","-1.119799416676723","-1.097186114050449","0.7806907029085901","0.9327261991166408","0.00001","1.6943777641113162","0.7476829526818203","0.3025246058993256",""
"wine-quality-red-map-f1dd","finished","-","","map, wine-quality-red","2024-11-09T23:20:20.000Z","594","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0661218392876328","-1.0666325171679716","-1.0651971345874125","-1.0658590442914726","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-4b1a","finished","-","","marglik, wine-quality-red","2024-11-09T23:18:57.000Z","76","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","1.9255142211914065","3.62554383277893","1.2621558904647827","0.26977479457855225","0.417812014103043","0.2171077627851867","0.5615761870063548","2.9958925969318746","","-3.508514798364356","-1.1181588103585889","-1.6240339187595687","-1.0945375086002669","-1.1304629363350756","0.8712243210675453","0.320422111516542","0.00001","1.5342031997934458","0.127372298076871","0.4834945762577263",""
"wine-quality-red-map-cfe4","finished","-","","map, wine-quality-red","2024-11-09T23:09:36.000Z","554","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0620945410445617","-1.0616499281917473","-1.059961196162106","-1.0612699887134602","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-507b","finished","-","","marglik, wine-quality-red","2024-11-09T23:08:12.000Z","78","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","4.2507829666137695","4.083503246307373","9.509961128234863","0.11155246943235396","0.17635249302259037","0.17966299582399187","0.0035888502948665463","6.797970954957783","","-1.1686590349672676","-1.104359724434885","-1.588252269061543","-1.120312788152913","-1.101088136899831","0.7806907029085901","0.7722282839081543","0.00001","1.472089524004907","0.5926246533727477","0.22317937964134735",""
"wine-quality-red-map-9ceb","finished","-","","map, wine-quality-red","2024-11-09T22:58:24.000Z","582","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","50","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0661682059417743","-1.066690611384158","-1.0655931956425768","-1.065900036924208","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-4a8c","failed","-","","marglik, wine-quality-red","2024-11-09T22:58:16.000Z","4","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","99","","","","","0.14803780201766734","0.10146718607480631","0.006588710639916035","0.14458516167887656","","","","","","","","0.9352512112541856","0.009990339589431033","","0.9087319915242292","0.5177914198169805",""
"wine-quality-red-map-e138","failed","-","","map, wine-quality-red","2024-11-09T22:57:15.000Z","55","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","","5000","5001","25","","","Adam","1","0","11","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-d20f","failed","-","","marglik, wine-quality-red","2024-11-09T22:57:06.000Z","4","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","99","","","","","0.1961021168289684","0.12414432445547575","0.035531755422610146","0.2301665044809735","","","","","","","","0.9709794010573138","0.009990339589431033","","0.93632492394515","0.4123471268071229",""
"wine-quality-red-map-8130","failed","-","","map, wine-quality-red","2024-11-09T22:55:58.000Z","62","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","","5000","5001","25","","","Adam","1","0","11","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-9bbc","finished","-","","marglik, wine-quality-red","2024-11-09T22:54:51.000Z","61","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","2.4727725982666016","5.173874378204346","7.609188079833984","0.4549359977245331","0.3683530039045903","0.17427011393590636","0.13406731534786465","2.142975834465277","","-6.727160889044379","-1.024623223004589","-1.543883574405917","-1.0798324778309918","-1.5326374175842612","0.8430372893046915","0.43086101763591705","0.00001","2.720672625740526","0.20820166906560095","0.449273791116276",""
"wine-quality-red-map-5c4a","finished","-","","map, wine-quality-red","2024-11-09T22:45:33.000Z","552","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0617839333304917","-1.0611432201868711","-1.059180299751363","-1.0605806197221717","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-962a","finished","-","","marglik, wine-quality-red","2024-11-09T22:44:20.000Z","66","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","7.311978340148926","10.797562599182127","500.4728088378906","0.12823966145515442","0.1274280636423882","0.08569543771145982","0.0000013012917320973828","7.39403290905592","","-1.1686590349672676","-1.1006209686803363","-1.7437327150759403","-1.1294155374334756","-1.0862712950810465","0.7806907029085901","0.933800025709356","0.00001","2.214950149237222","0.7080791155344353","0.2762700863672435",""
"wine-quality-red-map-8ef2","finished","-","","map, wine-quality-red","2024-11-09T22:34:20.000Z","593","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0662813997421303","-1.0669779578626548","-1.0655822220920084","-1.0659994251322888","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-cacb","finished","-","","marglik, wine-quality-red","2024-11-09T22:33:08.000Z","65","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","2.541371583938598","4.720444679260254","6.2460551261901855","0.4574004709720611","0.3633065050157532","0.1939791084330714","0.15098542098335926","2.101809132035798","","-3.508514798364356","-1.1266643874154023","-1.701617422711384","-1.107192410840105","-1.1464552687478773","0.8712243210675453","0.3879788734580812","0.00001","2.39179450702358","0.1624869565083521","0.4524211835986724",""
"wine-quality-red-map-e67a","finished","-","","map, wine-quality-red","2024-11-09T22:23:56.000Z","545","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0624757072390687","-1.0614020870607486","-1.0592696499058996","-1.0609973573581866","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-6166","finished","-","","marglik, wine-quality-red","2024-11-09T22:22:43.000Z","66","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","5.636695384979248","6.628623962402344","488.8143310546875","0.12749391794204712","0.1620507734461425","0.13137091591036348","0.0000018282781008325943","7.358300909430671","","-1.1686590349672676","-1.1007986031174837","-1.698691571896553","-1.1198623285378884","-1.0972131337102364","0.7806907029085901","0.845795640801042","0.00001","1.8034357925668645","0.6308936881621526","0.23692352914341056",""
"wine-quality-red-map-fe7a","finished","-","","map, wine-quality-red","2024-11-09T22:13:06.000Z","570","","gelu","kron","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0661218392876328","-1.0666325171679716","-1.0651971345874125","-1.0658590442914726","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-f7a9","finished","-","","marglik, wine-quality-red","2024-11-09T22:11:50.000Z","69","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","1.581138014793396","3.4534683227539062","4.248186111450195","0.2885831296443939","0.513228353939379","0.22848089599276705","0.14155817152302885","2.808889245022418","","-3.508514798364356","-1.1186892225068386","-1.796012365217922","-1.0977278921223417","-1.1266673582021542","0.8712243210675453","0.32527572554095263","0.00001","1.5453962843927056","0.13152222996783708","0.5143219823697016",""
"wine-quality-red-map-d7a6","finished","-","","map, wine-quality-red","2024-11-09T22:02:36.000Z","547","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.0029366116793874703","0.002024215143465066","0.014574999272666651","0.01054087931272373","100","-1.0620991933148554","-1.0620945410445617","-1.0616499281917473","-1.059961196162106","-1.0612699887134602","0.7795839791277668","1.2236046664303906","0.00001","","1.1421803479457566","0.5982913928064789","1.222798547218835"
"wine-quality-red-marglik-d9ae","finished","-","","marglik, wine-quality-red","2024-11-09T22:01:17.000Z","73","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","3.4993722438812256","3.719696760177612","6.1075215339660645","0.10481346398591997","0.23144573163828097","0.20830305577931155","0.008192657923248347","7.636696970218537","","-1.1686590349672676","-1.1032211854481162","-1.645016623556709","-1.1210068551613297","-1.1006574867112706","0.7806907029085901","0.7401525367360269","0.00001","1.4947632105591104","0.5501647588157375","0.20321163417983892",""
"wine-quality-red-map-97de","finished","-","","map, wine-quality-red","2024-11-09T21:51:22.000Z","589","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","25","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","","","","","0.006322282493890966","0.0017445020436157735","0.1983131268796201","0.011083514114858426","100","-1.0654954750975298","-1.0661682059417743","-1.066690611384158","-1.0655931956425768","-1.065900036924208","0.8017668770135918","1.2813655596329636","0.00001","","1.1847507960337618","0.615967485803017","1.2165650685904934"
"wine-quality-red-marglik-4da1","failed","-","","marglik, wine-quality-red","2024-11-09T21:51:13.000Z","4","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","150","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","99","","","","","0.14803780201766734","0.10146718607480631","0.006588710639916035","0.14458516167887656","","","","","","","","0.9352512112541856","0.009990339589431033","","0.9087319915242292","0.5177914198169805",""
"wine-quality-red-map-7732","failed","-","","map, wine-quality-red","2024-11-09T21:50:07.000Z","58","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","","5000","5001","150","","","Adam","1","0","11","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-cf8e","failed","-","","marglik, wine-quality-red","2024-11-09T21:49:58.000Z","4","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","150","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","99","","","","","0.1961021168289684","0.12414432445547575","0.035531755422610146","0.2301665044809735","","","","","","","","0.9709794010573138","0.009990339589431033","","0.93632492394515","0.4123471268071229",""
"wine-quality-red-map-12f4","failed","-","","map, wine-quality-red","2024-11-09T21:48:51.000Z","61","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","","5000","5001","150","","","Adam","1","0","11","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-1b25","finished","-","","marglik, wine-quality-red","2024-11-09T21:47:27.000Z","77","","gelu","diag","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","150","4","702","Adam","1","0","11","Flipout","true","0","-3","0","50","5000","7671447.5","334.15167236328125","3916615.5","0.031233247369527817","6.966964045964969e-12","0.0002967122123800882","1.7168419266700548e-11","3.1849527723620463","","-1.0252291749624265","-1.0423547261710435","-1.0796943743348273","-1.0259873188286188","-1.0286250375004655","0.7817263744720659","1.105065386085722","0.00001","1.2276256259573997","1.0826588578328475","0.596046460320719",""
