"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","params/layer1.bias","params/layer1.weight","params/out_layer.bias","params/out_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll"
"wine-quality-red-marglik-f3d0","finished","-","","marglik, wine-quality-red","2024-11-12T05:32:26.000Z","53","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.5013566613197327","3.344451427459717","0.08381381630897522","0.026469534263014793","1.7811126091330851","0.24154930386267123","10.243497225777377","31.082965234852153","","-1.0154610828272417","-0.9068158758556424","-1.3421872925365932","-0.920004771809116","-0.899385629694234","0.5792843543805273","0.6157850829593735","0.00001","1.5069572753544027","0.41670078568736746","0.16956820884666704",""
"wine-quality-red-map-5823","finished","-","","map, wine-quality-red","2024-11-12T05:27:28.000Z","291","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00633599900400778","0.0017341312060360488","0.1922174724921071","0.010937584273639271","100","-0.9359531011137175","-0.9358863879347858","-0.9360885875902052","-0.9360899135545704","-0.935640353591958","0.5777931242002301","1.2837011410379249","0.00001","","1.1881915236586342","0.6251249864836315","1.2780009331622262"
"wine-quality-red-marglik-e5ed","finished","-","","marglik, wine-quality-red","2024-11-12T05:26:04.000Z","78","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.04517504572868347","0.15508127212524414","0.0804014503955841","0.11793525516986848","18.06783235021767","4.865758634311615","8.87471968783206","6.724539030065748","","-0.9620695273649524","-0.8367633489992677","-1.165767470283647","-0.8585783543832219","-0.8487847259941883","0.5400613678165","2.817952595269653","0.00001","3.689165730037004","2.6315819039264805","14.689457840898324",""
"wine-quality-red-map-649c","finished","-","","map, wine-quality-red","2024-11-12T05:17:59.000Z","479","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00283546538891503","0.0019991567303680492","0.012619639399201963","0.010281482891353276","100","-0.8805777735346847","-0.8806948998437854","-0.8793713680329969","-0.8799356603217353","-0.8789694966583248","0.5707989134671548","1.229319260716255","0.00001","","1.1495868017113096","0.6103061088635492","1.251665246242438"
"wine-quality-red-marglik-0f55","finished","-","","marglik, wine-quality-red","2024-11-12T05:16:34.000Z","79","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.018852218985557556","0.03532954677939415","0.009523220360279083","0.04093341156840325","47.46433522034424","25.20899459032436","80.67752318243485","22.330365733371963","","-1.010573616915274","-0.903699542283379","-1.4375834050363518","-0.9151076846714103","-0.9002842851220066","0.6707337977189615","25.19994855923255","0.00001","26.825028921374603","24.981916555441252","0.9541548711112398",""
"wine-quality-red-map-1102","finished","-","","map, wine-quality-red","2024-11-12T05:07:48.000Z","520","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","6.0671304992151145e-146","5.720953177886062e-146","0.007736437551298517","1.7076080062156272e-145","1000","-1.1785220606795064","-1.178596066139648","-1.1786346634499671","-1.1786660136285123","-1.178596066045664","0.891375047420137","1.4400835551208186","0.00001","","1.4347072795886018","1.0000069046158773","1.5092257636068431"
"wine-quality-red-marglik-9152","finished","-","","marglik, wine-quality-red","2024-11-12T05:05:38.000Z","124","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.02070937305688858","0.03777904435992241","0.003542211838066578","0.021962272003293037","39.264198318517955","20.166592950615534","89.32047718587489","31.74611089067816","","-0.8753982666243829","-0.8797777288122874","-0.964306423456482","-0.8938050132505794","-0.8770968031058173","0.5635255383522757","4.080049826464307","0.00001","4.889124954355313","3.895992420633442","167.34421900936837",""
"wine-quality-red-map-a907","finished","-","","map, wine-quality-red","2024-11-12T04:51:41.000Z","832","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0030348370495448147","0.0021230276922240346","0.012931617215835665","0.010773331717017913","100","-0.8714069938974758","-0.8720301113929093","-0.8709704651647585","-0.8710794902209597","-0.8699883905364184","0.5626324037916731","1.2277619642943631","0.00001","","1.143584979915069","0.6070712467948636","1.183559333185003"
"wine-quality-red-marglik-1862","finished","-","","marglik, wine-quality-red","2024-11-12T04:49:27.000Z","128","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.01442741509526968","0.020238319411873817","0.00017324945656582713","0.004260164685547352","55.16008198109888","36.17920837390783","3537.3875065150023","165.66020991693665","","-0.9195019447041796","-0.9103963671243536","-1.05738302789654","-0.9057270701718764","-0.9064388362082948","0.5738952589587931","1568.5353577277313","0.00001","1589.8770875899313","1568.356685720559","2.058345793842842",""
"wine-quality-red-map-6392","finished","-","","map, wine-quality-red","2024-11-12T04:35:04.000Z","857","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.1","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0065762880575158","0.001816710800393298","0.18344388642636655","0.011326849589924868","100","-0.9310373394120331","-0.9312230550040193","-0.9317011133994304","-0.9314267912884032","-0.9308977829869172","0.5738696740009934","1.2844560977496131","0.00001","","1.1862078149991957","0.6235807338542915","1.2471667170704093"
"wine-quality-red-marglik-9801","finished","-","","marglik, wine-quality-red","2024-11-12T04:34:06.000Z","53","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.019333969801664352","0.033032555133104324","0.005248171743005514","0.03811505809426308","29.165402391264735","13.265222701615492","38.19526655828896","13.992515211718802","","-1.0096055516402904","-0.893572354456673","-1.7114484434484003","-0.9008011634304732","-0.856178144971809","0.5587635334938004","4.452279851381345","0.00001","4.772706548767261","4.340075321314595","54.764021258086736",""
"wine-quality-red-map-245e","finished","-","","map, wine-quality-red","2024-11-12T04:29:21.000Z","279","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0029321038419940003","0.0020139367309214545","0.013291480523639394","0.01036784338788932","100","-0.8784718852913352","-0.8784814058660071","-0.8772356719376109","-0.877743464706984","-0.8768341252899337","0.5672341695440247","1.2270831762350212","0.00001","","1.1465536365401523","0.6084585610097633","1.254662770059209"
"wine-quality-red-marglik-51c0","finished","-","","marglik, wine-quality-red","2024-11-12T04:28:17.000Z","58","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.04417365416884422","0.07526685297489166","0.020875267684459686","0.11205237358808516","20.74404684052719","12.108036248223238","44.15177758207257","8.000267012070584","","-1.0032298260540415","-0.8958287405660073","-1.2478387248574383","-0.903125972300205","-0.8890314286025804","0.558077499275498","3.6247619647116407","0.00001","4.994497602777184","3.4029001796405662","0.7766810581634545",""
"wine-quality-red-map-e1a0","finished","-","","map, wine-quality-red","2024-11-12T04:23:19.000Z","292","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00633599900400778","0.0017341312060360488","0.1922174724921071","0.010937584273639271","100","-0.9359531011137175","-0.9358863879347858","-0.9360885875902052","-0.9360899135545704","-0.935640353591958","0.5777931242002301","1.2837011410379249","0.00001","","1.1881915236586342","0.6251249864836315","1.2780009331622262"
"wine-quality-red-marglik-795a","finished","-","","marglik, wine-quality-red","2024-11-12T04:21:55.000Z","78","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.056679293513298035","0.06442012637853622","0.010237708687782288","0.04114140197634697","14.935929813882264","12.510718837308804","57.47396765071673","19.633369409120164","","-0.8830746644693498","-0.9078000115507798","-1.685655796125758","-0.911192405626822","-0.8662048706662835","0.5646126447897089","3.405387114178531","0.00001","4.399987535160504","3.208216392119635","52.99085909929607",""
"wine-quality-red-map-e525","finished","-","","map, wine-quality-red","2024-11-12T04:13:49.000Z","480","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00283546538891503","0.0019991567303680492","0.012619639399201963","0.010281482891353276","100","-0.8805777735346847","-0.8806948998437854","-0.8793713680329969","-0.8799356603217353","-0.8789694966583248","0.5707989134671548","1.229319260716255","0.00001","","1.1495868017113096","0.6103061088635492","1.251665246242438"
"wine-quality-red-marglik-74b1","finished","-","","marglik, wine-quality-red","2024-11-12T04:12:23.000Z","80","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.4977802038192749","4.8428544998168945","0.07421888411045074","0.0318765863776207","1.3687426016767648","0.12474127691588356","12.10150920335596","19.13939636656718","","-1.0830426412376042","-0.9320246039132608","-1.225981721259734","-0.9286780409689024","-0.9339091288229632","0.6003088567589749","0.7848991696770026","0.00001","1.4166707142640222","0.6357947627811623","0.26326855097309726",""
"wine-quality-red-map-fbd3","finished","-","","map, wine-quality-red","2024-11-12T04:03:22.000Z","535","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","6.0671304992151145e-146","5.720953177886062e-146","0.007736437551298517","1.7076080062156272e-145","1000","-1.1785220606795064","-1.178596066139648","-1.1786346634499671","-1.1786660136285123","-1.178596066045664","0.891375047420137","1.4400835551208186","0.00001","","1.4347072795886018","1.0000069046158773","1.5092257636068431"
"wine-quality-red-marglik-7576","finished","-","","marglik, wine-quality-red","2024-11-12T04:01:14.000Z","122","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.024408802390098572","0.0627480149269104","0.007201544474810362","0.04332375153899193","34.32581876172074","12.305502863853174","85.13027767286722","16.440433352389963","","-0.8530633239335637","-0.8772798294383689","-1.174731298662523","-0.8831801453519692","-0.8536564829862434","0.6248357802150838","3.7551040395473914","0.00001","4.54972273143013","3.5678778812765124","65.06803720256022",""
"wine-quality-red-map-9e63","finished","-","","map, wine-quality-red","2024-11-12T03:47:40.000Z","808","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0030348370495448147","0.0021230276922240346","0.012931617215835665","0.010773331717017913","100","-0.8714069938974758","-0.8720301113929093","-0.8709704651647585","-0.8710794902209597","-0.8699883905364184","0.5626324037916731","1.2277619642943631","0.00001","","1.143584979915069","0.6070712467948636","1.183559333185003"
"wine-quality-red-marglik-792e","finished","-","","marglik, wine-quality-red","2024-11-12T03:45:27.000Z","127","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.014791364781558514","0.02700957283377647","0.0018928359495475888","0.006699553225189447","60.525800472585914","33.023768136670654","314.5955961590247","137.80548759220318","","-1.023878886863537","-0.8832788178458528","-1.0860281675012091","-0.8913836782773743","-0.8834067992512552","0.5962175169748577","131.03769835351798","0.00001","132.03782670926117","130.81920237322933","0.946281152692258",""
"wine-quality-red-map-bba9","finished","-","","map, wine-quality-red","2024-11-12T03:30:59.000Z","862","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0065762880575158","0.001816710800393298","0.18344388642636655","0.011326849589924868","100","-0.9310373394120331","-0.9312230550040193","-0.9317011133994304","-0.9314267912884032","-0.9308977829869172","0.5738696740009934","1.2844560977496131","0.00001","","1.1862078149991957","0.6235807338542915","1.2471667170704093"
"wine-quality-red-marglik-1b4b","failed","-","","marglik, wine-quality-red","2024-11-12T03:30:02.000Z","52","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.027939915657043457","0.15897326171398163","0.09641574323177338","0.140509232878685","27.16584010218966","4.232523531555927","15.145082874004228","4.9448785340349","","","","","","","","2.5979908783835635","0.00001","3.41797378016966","2.431125159802218","12.768811267598586",""
"wine-quality-red-map-6406","finished","-","","map, wine-quality-red","2024-11-12T03:25:15.000Z","280","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0029321038419940003","0.0020139367309214545","0.013291480523639394","0.01036784338788932","100","-0.8784718852913352","-0.8784814058660071","-0.8772356719376109","-0.877743464706984","-0.8768341252899337","0.5672341695440247","1.2270831762350212","0.00001","","1.1465536365401523","0.6084585610097633","1.254662770059209"
"wine-quality-red-marglik-bb0d","finished","-","","marglik, wine-quality-red","2024-11-12T03:24:13.000Z","56","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.5270949006080627","4.234694480895996","0.0946258306503296","0.03035346232354641","1.652220917007154","0.18508296730506865","8.480880743315527","25.578249100567955","","-1.003199345072837","-0.8958291471711466","-1.2604222744250653","-0.9031447932683172","-0.8890256982277208","0.558110142098965","0.6758216221149819","0.00001","1.512223909546229","0.48337527450392614","0.18324060548430812",""
"wine-quality-red-map-6cd1","finished","-","","map, wine-quality-red","2024-11-12T03:19:17.000Z","290","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00633599900400778","0.0017341312060360488","0.1922174724921071","0.010937584273639271","100","-0.9359531011137175","-0.9358863879347858","-0.9360885875902052","-0.9360899135545704","-0.935640353591958","0.5777931242002301","1.2837011410379249","0.00001","","1.1881915236586342","0.6251249864836315","1.2780009331622262"
"wine-quality-red-marglik-1612","finished","-","","marglik, wine-quality-red","2024-11-12T03:17:51.000Z","80","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.03753111511468887","0.06807225942611694","0.003946755081415176","0.03342556953430176","21.599268573926715","10.315568168952776","50.95497766586438","20.316107428296025","","-0.962550509518335","-0.8719319779749182","-1.0167187204428842","-0.8577925651382093","-0.8786879823705338","0.4945518712895801","4.113856873298863","0.00001","4.756823845253386","3.942067613785797","106.52634072468078",""
"wine-quality-red-map-688d","finished","-","","map, wine-quality-red","2024-11-12T03:09:41.000Z","483","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00283546538891503","0.0019991567303680492","0.012619639399201963","0.010281482891353276","100","-0.8805777735346847","-0.8806948998437854","-0.8793713680329969","-0.8799356603217353","-0.8789694966583248","0.5707989134671548","1.229319260716255","0.00001","","1.1495868017113096","0.6103061088635492","1.251665246242438"
"wine-quality-red-marglik-3efc","finished","-","","marglik, wine-quality-red","2024-11-12T03:08:11.000Z","83","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.028856413438916206","0.028669610619544983","0.004521963652223349","0.017372844740748405","31.057953387343513","30.692062330472343","124.52216598232866","53.21768800991993","","-1.007501905160996","-0.9045462152691351","-1.283341348866478","-0.9025975010572488","-0.8952861907115878","0.5822306941687959","143.36620410564134","0.00001","145.3734415540309","143.15004401992329","1.3287786903096686",""
"wine-quality-red-map-66d0","finished","-","","map, wine-quality-red","2024-11-12T02:59:31.000Z","514","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","6.0671304992151145e-146","5.720953177886062e-146","0.007736437551298517","1.7076080062156272e-145","1000","-1.1785220606795064","-1.178596066139648","-1.1786346634499671","-1.1786660136285123","-1.178596066045664","0.891375047420137","1.4400835551208186","0.00001","","1.4347072795886018","1.0000069046158773","1.5092257636068431"
"wine-quality-red-marglik-4464","finished","-","","marglik, wine-quality-red","2024-11-12T02:57:21.000Z","124","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.02790485881268978","0.03206963837146759","0.007188332267105579","0.014213434420526028","28.84487396010773","23.259442691971252","141.73382180542816","48.044830919736334","","-0.8502480948759372","-0.8848133077727381","-1.1921867977992464","-0.8889718977935223","-0.8598539980536797","0.5721272659018435","4.723269211847858","0.00001","5.474055726839407","4.542336407205635","639.1691048945603",""
"wine-quality-red-map-9ad0","finished","-","","map, wine-quality-red","2024-11-12T02:43:42.000Z","813","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0030348370495448147","0.0021230276922240346","0.012931617215835665","0.010773331717017913","100","-0.8714069938974758","-0.8720301113929093","-0.8709704651647585","-0.8710794902209597","-0.8699883905364184","0.5626324037916731","1.2277619642943631","0.00001","","1.143584979915069","0.6070712467948636","1.183559333185003"
"wine-quality-red-marglik-c2d0","finished","-","","marglik, wine-quality-red","2024-11-12T02:41:29.000Z","127","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.019095074385404587","0.020050937309861183","0.003515474032610655","0.01203832309693098","46.87426813519544","44.76117340414809","222.17864584323664","75.9103237490058","","-0.9838918837862972","-0.9460322571943692","-1.1183764738028192","-0.955031750055847","-0.9453692731243984","0.6301229309989177","80.46339603359782","0.00001","84.95371461204897","80.2441871361384","1.0172513343297662",""
"wine-quality-red-map-699a","finished","-","","map, wine-quality-red","2024-11-12T02:26:49.000Z","874","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0065762880575158","0.001816710800393298","0.18344388642636655","0.011326849589924868","100","-0.9310373394120331","-0.9312230550040193","-0.9317011133994304","-0.9314267912884032","-0.9308977829869172","0.5738696740009934","1.2844560977496131","0.00001","","1.1862078149991957","0.6235807338542915","1.2471667170704093"
"wine-quality-red-marglik-cade","finished","-","","marglik, wine-quality-red","2024-11-12T02:25:51.000Z","52","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.02937650121748447","0.4660569131374359","4.491114139556885","0.10062377899885178","30.759292651988357","1.5441815194068056","0.2395988700578551","8.173710135726033","","-1.000903443024463","-0.8928981993064639","-1.39167135270169","-0.9050113918623544","-0.9283644421034708","0.5818770050393812","0.7923551219451741","0.00001","1.9493317305884368","0.609961568380735","0.6016572802314473",""
"wine-quality-red-map-3c44","finished","-","","map, wine-quality-red","2024-11-12T02:21:03.000Z","281","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0029321038419940003","0.0020139367309214545","0.013291480523639394","0.01036784338788932","100","-0.8784718852913352","-0.8784814058660071","-0.8772356719376109","-0.877743464706984","-0.8768341252899337","0.5672341695440247","1.2270831762350212","0.00001","","1.1465536365401523","0.6084585610097633","1.254662770059209"
"wine-quality-red-marglik-2dd8","finished","-","","marglik, wine-quality-red","2024-11-12T02:20:04.000Z","54","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.0344991572201252","0.03955579176545143","0.01670815423130989","0.030000528320670128","25.552534229196308","21.400859217580734","34.97501310296291","28.040601847466345","","-1.0031965996947898","-0.8958293044794854","-1.2634393895390337","-0.9031466825038074","-0.88902526445573","0.5581133508743719","37.01663775931905","0.00001","38.39148005821145","36.80992506154931","1.2790198504814865",""
"wine-quality-red-map-e275","finished","-","","map, wine-quality-red","2024-11-12T02:15:10.000Z","288","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00633599900400778","0.0017341312060360488","0.1922174724921071","0.010937584273639271","100","-0.9359531011137175","-0.9358863879347858","-0.9360885875902052","-0.9360899135545704","-0.935640353591958","0.5777931242002301","1.2837011410379249","0.00001","","1.1881915236586342","0.6251249864836315","1.2780009331622262"
"wine-quality-red-marglik-f459","finished","-","","marglik, wine-quality-red","2024-11-12T02:13:48.000Z","76","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.058898720890283585","0.9300066232681274","0.9245085120201112","0.13339097797870636","16.01116612725799","0.9091655827441912","0.996168120035739","6.6887409386854975","","-1.4736465123005922","-0.9002004097795606","-1.2509290851966826","-0.8811704512696608","-0.8716590758408411","0.5882338282377522","0.6638466303359807","0.00001","1.8757547357616215","0.4545352720820641","0.5080563379058263",""
"wine-quality-red-map-fa87","finished","-","","map, wine-quality-red","2024-11-12T02:05:43.000Z","478","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.00283546538891503","0.0019991567303680492","0.012619639399201963","0.010281482891353276","100","-0.8805777735346847","-0.8806948998437854","-0.8793713680329969","-0.8799356603217353","-0.8789694966583248","0.5707989134671548","1.229319260716255","0.00001","","1.1495868017113096","0.6103061088635492","1.251665246242438"
"wine-quality-red-marglik-5c5c","finished","-","","marglik, wine-quality-red","2024-11-12T02:04:12.000Z","84","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.25690004229545593","4.1649932861328125","0.05925404280424118","0.023329494521021843","2.8080880972864737","0.15371929817684105","15.683671083053971","28.127087386729304","","-1.174618854934733","-1.0002624178076245","-1.2596863417748914","-0.9643848549237476","-0.9911419122853964","0.6499459322293497","0.7400279798962324","0.00001","1.4181649958509972","0.5816874845130307","0.24756797453444515",""
"wine-quality-red-map-d253","finished","-","","map, wine-quality-red","2024-11-12T01:55:24.000Z","522","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.1","0.01","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","6.0671304992151145e-146","5.720953177886062e-146","0.007736437551298517","1.7076080062156272e-145","1000","-1.1785220606795064","-1.178596066139648","-1.1786346634499671","-1.1786660136285123","-1.178596066045664","0.891375047420137","1.4400835551208186","0.00001","","1.4347072795886018","1.0000069046158773","1.5092257636068431"
